,sentiment,processed_words,prediction_nb
cv717_15953.txt,pos,movi slaveri shield true horror theyr portray fit belov come real shock film confus bizarr tough film watch film ive seen year necessarili threehour run time belov challeng watch fill tough power poetri take complet guard instead straightforward hollywood stori happen slave freed belov come cri anguish those actual live through happen toni morrison wrote novel upon base belov tell stori exslav name seth play oprah winfrey live larg farm north children film open hous terror poltergeist shake thing up wound dog make thing general uncomfort famili seth proud though move son run away leav daughter denver kimber elis alon ghost without factual explan coupl year pass ghost remain one day man name paul danni glover anoth exslav knew seth year ago work plantat togeth arriv ask lodg wander around left plantat enter hous turn red becom incred hot remark think evil seth repli aint evil sad more time pass paul becom fervent member household ghost disappear return one day go out discov young woman sit hous name belov play thandi newton zero motor skill stumbl around halfgrab onto thing knock over speak out low guttur sound eventu turn babi talk hous begin turn thing upsid down belov act incred difficult chamber drama pair ghost stori scene consist peopl argu one claustrophob lowlit room occasion flash past see imag such horror thank god modernday psychoanalyst seth paul live through such hellish time forev implant memori slavehood old plantat includ such imag seth rape white plantat hand nippl lick prompt cri out paul reminisc took milk worst month freedom allow live free person work black farm see old plantat owner arriv presum take children back run barn near carri four children old owner burst discov murder one readi murder rest dont leav alon inquir moment paul moment halfway through film doesnt regret kill daughter live through horror convinc herself right thing cours belov realli daugher materi though arent flat out told until later film belov repres pain suffer slave went through show difficult deal freedom tortur long thus belov becom sortaredux andrei tarkofski scifi classic solari cosmonaut discov wife commit suicid year befor materi orbit over planet complex brain system film spoke volum human memori constant regret happen past liter came back haunt control complet belov move along freeli without lot explan part extrem respect interest film one dont explain everyth leav gap charact suppos fill act present tens seth never fulli explain charact understand action shes play oprah winfrey well over decad last major perform color purpl judg two film ill bet shes one best actress work today strict actress talk show suppos great entiti prevent becom noteworthi actress shame bring much movi emot sad strength watch strong seth whos afraid past shes built strong protect coat around herself break down discov belov realli make movi realli great make real perfect film fact id wager fact confus pain watch prevent truli great film oprah perform power easili sympathet im die see win oscar nomin februari structur film doesnt show happen children till halfway through film prevent realli make cohes connect film doesnt necessarili move though theyr memori one particular charact end lost control over seth take bed unabl truli identifi anymor despit tedious perhap point distanc end film part way built start figur cross over identifi need back realiti part film seem cri pain slave realli jonathan demm direct bizarr natur stori creat right mood make tough film sit through make sure audienc feel uncomfort charact more admir here way flashback pop up freeli without real organ real life way end leav somewhat open more pain suffer lace touch optim act winfrey amaz anticip oscar nomin everyon rave thandi newton perform reward note out everyon easiest part act babi throw thing stumbl around chew food mouth open think anoth perform worthi oscar conisder kimber elis daugher stay sensibl sane carri burden mother loss realiti toward end newton isnt great shes annoy wacki role demand elis tougher job pull even better despit fact film winfrey written over writer morrison director demm belov still done well cost think around nineti million dollar gross twentytwo unfortun film littl intens viewer even stand anyth recent view hour long epic caligula worst film seen life mere sit although respect belov cant realli enjoy,pos
cv381_20172.txt,pos,bowfing good movi make veri bad one screenplay written costar steve martin skewer everyth hollywood cheesi sciencefict movi chopsocki fight sequenc crafti accomplish manner anyon know associ moviemak thorough enjoy clever comedi entir durat central premis behind film inspir promis one bobbi bowfing martin cheapskat smalltim hollywood produc alway dream make success motion pictur never attain proper tool new script alien invas stori entitl chubbi rain caught bowfing eye confront bignam produc name jerri renfro robert downey jr restaur agreement made financ movi first bowfing renown action star kit ramsey eddi murphi sign project kit turn offer down immedi bowfing still intent shoot film empti out life save hapless produc tell remain cast crew ramsey involv prepar film movi without star knowledg actor confront ramsey street line hidden camera peek through bush captur footag unknow star terrifi alien abduct brought believ actual pod peopl condit becom even more treacher bowfing forc hire kit ramsey lookalik name jiff murphi sweetnatur dork run coffe inbetween shoot vital scene includ attempt suicid run lane freeway one hot scene involv support actress daisi heather graham remov blous bowfing take sweet time start plot switch high gear great thing happen certain scene precis execut perfect frame moment absolut falldown funni hilari standout includ chase through park garag ramsey whos suppos follow keep check behind investig strang tap nois actual bowfing dog high heel tri laugh climact kungfu sequenc featur jiff excerpt anoth bowfing classic entitl fake purs ninja entir minut bowfing isnt alway target individu scene roll aisl master comedi director frank oz dirti rotten scoundrel out never made bad movi ensur qualiti final product aid immens martin sharpedg script real onscreen star eddi murphi actor finest work breakthrough hollywood market earli murphi excel corner succeed present believ paranoia eye kit ramsey creat likabl buffoon jiff well three talent comic mind squeez morsel potenti out premis reward virtual guarante help hearti laugh steve martin generat power behind bowfing murphi fuel summertim comedi unlik someth such american pie south park doesnt break rule still uproari perhap even more sidesplit anyth weve seen season support cast includ christin baranski worklov actress jami kennedi cameraman perform well within limit presenc demand real attent place next martin murphi beauti heather graham young film star plan sleep way top graham attempt further stardom appear new power girl ap display cheer naiv persona nice correspond wacki screenplay wouldnt caught dead buy ticket chubbi rain watch came certain entertain enough,pos
cv057_7453.txt,pos,expect more movi less thrill twister twister good real plot one simpith twister amaz effect hope volcano volcano start tommi lee jone emo worri small earthquak enough leav daughter home babi sitter one small quak anoth quak geologist point out tommi take geolog event heat million gallon water hour few hour later larg amount ash start fall start volcan erupt movi great hope still good none less excel special effect best view helecopt fli over street volcano interest side stori made plot more interest good,pos
cv670_25826.txt,pos,whenev studio execut tri combin success formula two blockbust film end result alway mess script act direct general wast time audienc averag iq abov latest movi morass hollywood crew appear equal destin fail strang combin grumpi old men goodfella toss togeth richard dreyfuss burt reynold helm ship scari thing actual entertain breath fresh air otherwis stale month crew work sever reason clever script reminisc old billi wilder movi follow four past prime wiseguy jersey now live raj mahal apart hous miami beach wiseguy find themselv evict golden paradis greedi landlord bent rais rent new beach bunni boy look beachfront properti four mobster bobbi bartellemeo richard dreyfuss joey bat pistella burt reynold mike brick donatelli dan hedaya toni mouth donato seymour cassel decid hatch scheme plant dead bodi heist morgu order drive out new tenant keep home simpl plan sudden goe screwi cours boy becom involv stripper name ferri jennif tilli stepmoth kill paranoid latin drug lord whos convinc mysteri rival out rat tail fire crew work strong comed vehicl driven great ensembl cast talent charact actor subtl lead men instead concentr bobbi search daughter film give equal screen time four wiseguy balanc product act talent such screen veteran dan hedaya seymour cassel great great burt reynold brought out each charact uniqu synergi within wiseguy circl strong support cast includ jeremi piven philand boyfriendcoppartn miguel sandov paranoid drug lord provid laugh film produc barri sonnenfeld carri hint shorti energet camera work michael dinner emmi awardwin director wonder year quick script written barri fanaro screenwrit kingpin carri plenti subt dri humor wit crew prime exampl simpl drywit comedi day great thing comedi need punctuat bodili fluid phallus symbol head grandmoth give head spa steadi flow extrem comedi day flow hollywood broken water main elder statesmen dreyfuss reynold hedaya carri comic arc few weapon choic decent script good act,pos
cv108_15571.txt,pos,strang two comput anim talk ant movi come out singl year disney pixar anim latest film repres bug life isnt near deep predecessor dreamwork antz funni bug life center appropri around life ant name flik flik cute voic newsradio david foley hate stick tradit attempt find new way harvest food task one invent caus offer complet lost leader coloni send out mission out way offer food vile group grasshopp forc ant harvest leader grasshopp hopper fiendish voic oscar winner kevin spacey offer lost hopper veri upset vow return short retriev doubl amount food leader ant coloni send flik out mission never dream success hope out way harvest extra food flik mission hire warrior bug fight grasshopp return instead flik accident hire circus perform bug mistaken assum warrior return warrior town ecstat until find out truth hero bug life anim simpli stun sheer uniqu day day bug life veri imagin togeth great voic act film perfect holiday famili film main weak couldnt beat antz theater make seem stale materi,pos
cv689_12587.txt,pos,seem wholli appropri weekend screen hors whisper start film delay twenti minut due project difficulti robert redford film version nichola evan bestsel novel suppos theater last decemb go headtohead titan now make much anticip debut strateg delay allow hors whisper compet san fanfar against smaller unassum movi dure relat slower time box offic matter redford film stand head shoulder abov jame cameron oceango tragedi especi write act depart whatev reason postpon hors whisper support old adag better late never redford taken evan book given big screen treatment part hors whisper epic scope vision especi aerial travelogu map out great countri real strength lie subtleti use paint fragil allianc between man beast daughter grace involv terribl ride accid harddriven fashion editor anni maclean kristin scott thoma devot herself rehabilit both grace grace belov hors pilgrim refus hideous disfigur anim put down anni research possibl sourc inform equin cure befor discov articl faithheal cowboy sort call tom booker redford way hors perhap peopl undet tom initi reluct involv anni drive grace sedat pilgrim countri meet final persuad tom work uncontrol anim redford film unfold slowli love echo patienc requir heal both physic psycholog wound film littl long even havent read book pretti obvious headingbut minor complaint redford thoma strong convinc coupl drawn mutual affect great outdoor each scarlett johansson grace shine more difficult role diann wiest chris cooper lone star sam neillbett ive seen beforeround out respect support cast director respect hors clear evid one word warn brilliant shot accid scene involv outofcontrol truck extrem disturb redford canva huge exquisit doesnt hesit incorpor vast sprawl vista american northwest spectacular snowcap mountain rang azur sky shimmer field wheatal resplend cinematograph robert richardson viewfind veteran english compos john barri origin sign score film left project piti hors whisper danc wolv way out africa oscar winner both barri fortun barri replac thoma newman contribut fine score nice balanc majesti montana delic human conditionssonor stringladen passag swell pride play counterpoint more poetic introspect movement ripe nuanc hors whisper rare kind movi look good feel good golli good wait turn out well worth,pos
cv625_12440.txt,pos,one best movi ive seen id heard extrem good thing movi though preview didnt realli intrigu much movi id anticip few month now reason im sure movi big sucess over definit hit critic didnt exact set box offic record view incred well direct written act movi cant help wonder strength film gritti realism main charact human individu flaw stereotyp hollywood hero agre mani action movi approach life make real expect movi more drama thriller mistaken even interrog scene move such pace felt thrill car chase end whoa ive never seen movi life everyon act brilliant three male lead guy pearc kevin spacey russel crow terrif best actor oscar talk surround film net one statu one problem chosen between three actor way look film one better two imposs kim bassing perform revel id never big fan befor alway thought well word twinki impress chang complement crow pearc perfect depth stori charact truli astound cardboard charact here plot full twist turn veri clever sequenc pearc interog three seper suspect noth short brilliant realli cant fault movi glad see fellow australian pearc crow star such breathtak movi veri familiar russel crow beforehand mani australian film seen much guy pearc intend chang next time visit video store,pos
cv135_11603.txt,pos,statesid releas jacki chan latest chopsocki vehicl mr nice guy contriv blockhead lack narrat logic those film high enjoy ride onc again chan screenwrit here edward tang fibe ma taken easi way out name star charact simpli jacki last name jacki worldclass chef cohost popular cook show australian televis cours jacki happen talent martial artist skill come handi becom involv ambiti report gabriell fitzpatrick expos drug deal ring plot detail involv videotap biker gang irrelev fact case chan film plot itself irrelev sole purpos mr nice guy exist chan comic fight scene those here disappoint director samo hung cameo role longtim collabor chan wast time put chan action dive headon wild chasefightshootout brief cook show prologu impress set piec follow notabl chase mall direct lead frenzi clich fruit cart busi involv runaway carriag extend latefilm sequenc construct site hilari pursuit through maze blue door culmin excit fight involv board cement mixer dead buzzsaw none action sequenc mr nice guy spectacular supercop thrill helicoptertrain final rumbl bronx dare leap between two build anyth invent ladder fight air tunnel climax first strike oper condor respect action deliv even energi peter out befor film end final spectacular letdown fan chan athlet prowess film entir english even voic englishspeak actor laughabl dub mr nice guy hint jacki chan latest transit hollywood product made illfat attempt big brawl protector next pipelin rush hour statesid product costar chris tucker hope film mere divers tinseltown chan continu exuber hong kong product such mr nice guy uniqu charm reckless abandon sure dilut american hand much befor,pos
cv099_10534.txt,pos,call touch demon gregori hoblit fallen serial killer movi unusu horrif twist market proper film crossov appeal both those appreci supernatur tale prophesi those crave grim dark thriller silenc lamb seven fact even littl twin peak found here albeit lion share weird distil out rememb bob biggest fail fallen although consist interest alway edgi suspens one hope serial killer elia kotea loos philadephia detect john hobb denzel washington noblest man polic forc brought justic now dure last hour death row await inevit date gas chamber mass murder cryptic tell hobb goe around realli goe around short thereaft begin sing time side hes taken last walk minut later state pennsylvania carri out execut edgar rees dead hobb nightmar begin rees wasnt normal psychopath host bodi mythic dark angel name azazel rees death azazel free hop bodi bodi murder wreak havoc hobb pretti femal theolog teacher embeth davidtz inkl theyr up against rest cop includ hobb partner jonesi john goodman lou jame gandolfini newcom depart lieuten stanton donald sutherland dont clue result mortal danger depict hoblit primal fear cinematograph newton thoma sigel philadelphia dark dreari place gothic citi modern one skyscrap monolith current architectur technolog shown famous landmark appear isnt liberti bell independ hall geno steak shadow night scene abound day cloudi unpromis kind set easi believ fallen angel walk men fallen plot brim potenti realiz somehow expect more frighten tale emerg someth kind premis level terror gore kept check nevertheless sever creepili effect scene spirit azazel move bodi bodi peopl bump against each crowd citi sidewalk film boast chase sequenc kind best describ unusu sever dozen actor play azazel best far elia kotea exotica crash despit screen ten minut give fantast charg perform john goodman seem enjoy himself although role film releg bur sidekick sad two one excel everyon includ denzel washington bore washington flat perform disappoint surpris film hes bad per se hes veri interest real sens vulner desper way portray charact keep distanc slight hobb circumst becom progress more dire cop lifeordeath chess game azazel approach point checkmat expect more edg seat washington subdu approach part reason never felt sens urgenc washington believ more embeth davidtz schindler list donald sutherland fair flaw charact arent actingrel stanton gretta milano wellwritten noth inspir davidtz sutherland work both appear sleepwalk way through part know contribut film one advanc plot develop multidimension individu narrat fallen few glare weak although plot proceed convolut gamelik structur use denzel washingtonsuppli voiceov overexplain matter time actual help use beyond obvious occas ponder line night sometim come face face yourself becom littl hard swallow addit fallen saddl same kind disgust bland generic theolog embrac numer movi tv show touch angel despit negat im still recommend fallen strength complex plot especi end love final scene startl audaci unexpect plot develop take surpris way one time movi fall apart last ten minut fallen manag buck trend redeem itself great motion pictur consid bad januari releas reason entertain way spend two hour whatev dont walk out film befor end credit begun roll,pos
cv528_10822.txt,pos,studio expect high great expect film releas date push late decemb late januari appear last minut therefor put academi award chanc until time actual smart move updat take charl dicken tale isnt quit oscar fodder strong enough distinguish cinemat dump ground usual make up first five six week given year great expect demonstr modern classic stori right especi excruci wretch excess baz luhrmann william shakespear romeo juliet great expect open somewher florida origin stori set thcenturi england eightyearold finn jeremi jame kissner meet trio peopl profound effect life futur ici yearold estella raquel beauden pseudoplaym finn ms dinsmoor ann bancroft estella aunti whos quit offkilt over past romanc never took mysteri prison robert de niro finn save life finn live sister affabl boyfriend lone star chris cooper fanci himself aspir artist prove prowess whip up unusu portrait estella use ms dinsmoor lipstick eyebrow pencil wallpap dilapid mansion flash forward brief stop finn now play ethan hawk despond over strang hotandcold relationship elus estella gwyneth paltrow receiv quit bit money unknown benefactor enough cash send new york focus career art finn seem gain everyth wealth prestig high place glamor art world estella resurfac albeit aloof fianc hank azaria finn see chanc renew mutual attract shes ghost finn past go pay visit comparison aforement romeo juliet seem inevit film one recent memori plop classic drama current set great expect much better ventur though treat sourc evenhand respect romeo never quit sure whether spoof homag both movi visual banquet thank emmanuel lubezki sexi cinematographi notabl captur revisit fountain kiss between two lead luscious erot charg steamier film surpris mute love scene eclect rock soundtrack compliment onscreen action beauti especi new song tori amo mono duncan sheik act credit firstrat hide screenplay occasion slipup hawk sincer solid lead man someth learn gattaca finn quit likeabl guy paltrow estella hand underdevelop actress icili seduct best told veri much charact result hard understand finn appreci beyond physic level oh physic level sometim root finn although dont quit understand shes fuel fire robert de niro nice sophist benevol kind role rare play end act spectrum bancroft macabr throati delight mambo suck down cigarett eeri enthusiasm make norma desmond jealous alfonso cuaron visual eleg direct help distract dri moment pop up more frequent around movi climax anoth problem predict guess way through plot even arent familiar stori despit script flaw though great expect undeni romant without corni gloppi frank nice see film embrac soften sensual explicit sexual perhap renov releas date aw close valentin day end up help great expect seem averag box offic chanc,pos
cv514_11187.txt,pos,krippendorf tribe formula comedi done poor formula comedi seem signifi downfal american cinema now one emerg krippendorf tribe actual work professor jame krippendorf richard dreyfuss renown anthropologist troubl univers gave hefti grant discov lost tribe new guinea found noth wife recent die spent remaind grant money rais three kid shelli natasha lyonn mickey gregori smith edmund carl michael lidner tonight expect lectur newfound tribe break news face consequ misus fund invent tribe shelmikedmu name kid one lie beget anoth requir deliv film proof shelmikedmu research becom popular phenomenon soon professor krippendorf caught up elabor ruse film mockumentari footag star children shelmikedmu tribal member effort hamper boast overeag colleagu veronica micelli jenna elfman intens scrutini rival anthropologist ruth allen lili tomlin krippendorf tribe seem requir littl suspens disbelief one seem question way field documentari seem shot multipl camera newli discov tribesmen startl blue eye luckili film build momentum suspens disbelief easi come though mild humor krippendorf famili tri pass themselv lost tribe real humor film jame trap increas snowbal lie doubl mean mani shelmikedmu appear enjoy comic time requir film latter scene superb richard dreyfuss terrif hapless professor soon lose control imaginari tribe jenna elfman posit romant lead seem bit forc time play part extrem affabl even kid film tend bit precoci side endear humor yes film veer occasion lowbrow humor best excus funni go down alltim classic certain deliv expect comedi plenti laugh,neg
cv153_10779.txt,pos,jack nicholson funni way play charact veri few redeem qualiti end up anyway good charact question melvin udal success novelist obsessivecompuls disord seem bent littl contact peopl around possibl except feel royal pain youknowwher hes mean mean realli mean open scene show shove littl dog down trash chute manhattan condominium day melvin eat same cafe sit same tabl serv same waitress tell favorit place vicious nuisanc waitress carol helen hunt tell go sit anoth section waitress cring one day melvin make comment goe far carol genuin hurt come down ton brick point find person put up matter cours person anoth person cross melvin sight simon greg kinnear artist live melvin floor asid fact live near terror citi simon ad benefit gay make prime target simon friend frank cuba good jr gay fare much better simon walk pair men rob apart brutal beaten sent hospit frank grown tire see friend take verbal abus dish out neighbor intimid melvin watch simon dog convalesc same dog melvin earlier shove down garbag interest thing happen melvin take dog melvin dog two develop attach catalyst melvin soften up world around doesnt happen overnight throughout film bite tongu here care littl miracul fall love one best element film watch melvin tri express feel usual negat one share hes travel terra incognita here show good perform turn princip player film especi nicholson hunt play well each genuin chemistri make pleasur watch screen greg kinnear becom known support film role veri good play vulner simon give short monologu mean artist deliv such inspir convict actual feel feel cuba good jr perform hypedup level energi contrast nice kinnear come through near constant comic perform screenplay mark andrus jame brook clever touch funni best part fill charact care actual interest melvin man cant quit figur out whose manner quirki qualiti captur attent carol work woman live mother tri take care child debilit respiratori problem simon man success circl peer still accept much societi combin talent actor charact make film one notic area film lack absenc cuba good jr through second half charact make exit suppos temporari film end befor return leav relationship simon melvin unresolv seen more charact general addit part film conclus one actor probabl recogn award contribut great mani movi best scene deserv mention littl dog play such pivot role melvin charact develop actual serv forward plot absolut scenest moment hard believ simpli anim award even dog put good perform know youv outstand movi,pos
