,sentiment,processed_words,prediction_nb
cv172_12037.txt,neg,watch movi vow subtract half star review filmmak includ saccharin syrup cute cudd computergener monkey monkey die movi extra half star ala monkey show up end unharm wet sick sound gag roll eyebal mean lost space actual deserv star pretti generous consid movi camp lack hint tongu cheek robinson jack johnson teach pet robot friendship actual suppos buy such seem high rate few reason made unabl throw away experi garbag first saw movi open night first day oper brand new theater sound screen kick ass nobodi countri enjoy movi much audienc dont necessarili mean good way more zero scene found myself root robinson caught up movi tension even computergener set usual prefer see model set cg more detail ive seen lot movi look someon spent littl overtim render futurist citi gari oldman never bad actor even though typecast villain william hurt isnt bad actor great role perform watchabl perhap shouldnt admit someth tone outlook movi brought back childhood veri littl swear blood strong moral messag saccharin though bit romanc whose culmin hour real kiss sex felt one those disney movi look forward six those movi probabl bad lost space time manna heaven type moviemak lost art now bad news worst unforgiv incred bad dialogu squeakyclean famili fun tri hard hip pulp fiction better hold joystick one such line robinson call upon deliv line warp conduit thingamajig inevit stumbl bad enough embarrass even lowliest star trek ensign second worst close relat screenplay stori exposit take place press confer allow writer explain happen amount creativ effort interest onc stori go conced momentari burst interest onc whole situat aris silli contriv gari oldman easili reprogram pet robot kill robinson friend sum up perfect flip switch evil tone movi colorado daili film more interest central charact robinson father john robinson adventur movi theyr right except johnson wasnt good enough actor carri still film robinson patriarch hero show lack imagin movi tame enough kid doesnt mean bow promis keeper notion whos center famili mani qualiti famili film made nontradit famili structur fli away home come mind much better effect polit time seem bit conserv regress futurist movi star war rebel good guy root those fight against system lost space rebel bad guy terrorist forc kill crush silenc children live free omin excus violenc make sympath terrorist final few specif detail deserv critic movi tell set year bother year tell futur bring up tv seri suppos take place set specif date date movi guarante wont timeless movi realli run anyway scene show john robinson check one control chair rise fifteen feet pole silli wast money remind bug bunni barber chair show futur time spaceship design havent learn thing ergonom one vagu redeem qualiti end credit succeed rest film fail made lost space look cool strong techno beat sampl cheesiest dialogu out context made sound hip overlaid cool jumpi credit sequenc interest distort clip movi best part movi cant good conscienc recommend still stuck see appreci keep distanc think bad movi child bring along bad movi bingo card,neg
cv019_16117.txt,neg,mighti joe young blunder near twenti minut befor actual see great big gorilla entranc grand one out tree leap gargantuan impos sport hand big enough crush volkswagen bug pair feet much larger pro basketbal player joe bellow poacher befor angri kill sell million dollar dure scene turn friend wow ape joe quit gorilla big digit gorilla run around field chase car peopl pick thing up stare pensiv break thing accid hes big avoid clumsi joe special effect imag hold interest five minut charact doesnt quit regist stori hes put limp come word famili entertain never stamp qualiti joe young silli special effect movi pretend heart pictur remak film big gorilla strict formal movi few human charact main one jill young poor charliz theron forc wast talent lover gorilla child wit group poacher murder mother now live jungl protect wildlif specif shes out protect joe giant gorilla friend childhood soon zoologist gregg ohara bill paxton discov joe quick realiz poacher joe sell big game hunter name strasser rade sherbedgia happen same guy kill jill mother effort save joe jill gregg take big gorilla preserv instant clear safe poacher addit space way small realli big gorilla add complic strasser show up under benevol pretext tell jill preserv big enough joe joe recogn strasser guy kill jill mother jill cours doesnt recogn strasser even though kill mother one mani exampl stupid mighti joe young film fulfil stereotyp come special effect film movi isnt realli offens compet actor few nifti set lot scene big digit gorilla stori realli dumb arent charact film isnt satisfi level beyond visual movi bad dialogu critic film bad dialogu fair quot word spoken pictur phrase joe isnt happi joe isnt safe here need joe out here joe way big cage dont know phrase word word theyr close charact here present formal littl more state obvious cours joe big cage paxton theron talent perform deserv work script provid charact sad mighti joe young wast both few clever moment although none surfac memori moment digit effect held attent five minut certain bad film kid doubt joe give nightmar adult audienc arent find much anyth interest big gorilla big gorilla interest littl someth need done big gorilla nobodi figur out big gorilla,neg
cv602_8830.txt,neg,phil curtolo madonna antonio bandera jonathan price alan parker film music andrew lloyd weber lyric tim rice evita now admit trailer rockoperaturnedmajor motion pictur breathtak soundtrack wonder listen wouldnt movi wonder see simpl littl over hour constant sing drive insan stori eva duart madonna evita full drama trap insid note chord orphan child end up becom hooker goe field act final meet juan peron price soontob first presid argentina fall love eventu marri sound pretti good doesnt well stori better eva goe rainbow tour europ tri win respect eva duart wonder ladi dramapack moment abov never understood actor actress sang fast understood went theater magic cinema attitud evita go terribl bore left happi right thing kept awak dure movi loud bang drum strum guitar although come dull beauti cinematographi eyecatch madonna perform spiritu leader argentina madonna definit oscarcontend spoken singl line chanc taken away stubborn make exact replica broadway music film dont wrong dont look grade big fan music big screen go pay see movi see movi now admit lot cheaper pay plus see play review contain opinion grade set befor even saw movi now kind critic right critic given movi chanc year old quentin tarantino fan way hard,neg
cv376_20883.txt,neg,robin william rarest gift abil rise abov inept materi suffus irrever style overwhelm worst film pleasant divert worst enjoy best notabl except flubber one person refus abandon despit patch adam tell even william save latest project know troubl jakob liar confus muddl littl movi generic uplift film fundament contradict messag deliv depress oppos inspir movi doesnt realiz william play jakob haim jew imprison polish ghetto dure world war ii one night wander outsid curfew prompt sent offic highrank german offic punish jakob easi hear approxim second radio broadcast announc english punctuat triumphant heil hitler russian troop mile away jakob ghetto liber think next day jakob tell news closest friend volatil prize fighter name misha liev schreiber despit sworn secreci pass messag along soon common assumpt ghetto jakob radio hidden home crime punish death absurd fals more jakob tell peopl ghetto more convinc becom abreast latest develop war decid fate danger cours german alleg inform throughout ghetto rumor radio out put jakob great danger curious irrelev subplot jakob find year old girl separ parent decid hide small home appar afraid discov goe great length make sure idea frighten never made clear girl build uninvolv generic relationship never goe anywher irrelev end begin moral stori hope best medicin jakob liar forget hope jakob bring ghetto fals such hope inevit lead expect realize those expect arent met result far wors hope film biggest detriment base fals assumpt thus come pain fals never move doesnt give anyth move jakob liar fail tug heartstr destroy purpos exist robin william doesnt inject film life matter fact seem littl out crippl fake accent strage unenthusiast charact one spread hope perform lifeless hopeless good hunt abandon signatur style extent isnt robin william know love good hunt becam serious actor won oscar here more wannab serious actor impostor jakob liar compar last year life beauti market holocaust comedi comedi tri sometim rare work melodrama war movi charact studi jakob liar kind movi cant place categori cover mani differ genr fail one attempt,neg
cv737_28733.txt,neg,long time buddi neil diamond tribut band member wayn steve zahn happi texa jack black high fidel watch horror third mate darren silverman jason bigg american pie disappear under thumb new fianc judith amanda peet whole nine yard control psychiatrist theyr doubli troubl return darren one love sandi perkin amanda detmer final destin return home town doesnt caus rippl darren devot judith one thing wayn think kidnap judith fake death save silverman written hank nelken greg depaul see friend engag wrong woman save silverman direct hit comedi director denni dugan such film big daddi brain donor problem child dismal thirdrat farrelli brother rip attempt milk humor such inspir bit whimsi darren love interest come famili circus freak becom nun gross out gag includ visual darren butt cheek implant save silverman save star zahn black two comic talent take bad materi still deliv good theyr anim hous mode rest film trawl along come up empti jason bigg attribut entir career luck cast smash hit american pie peet show physic move flair comedi here detmer slap brave sweet smile onto face soldier through lee ermey full metal jacket one note embarrass perform psychopath exfootbal coach neil diamond appear film climax himself miracul enliven proceed belt out old standard,neg
cv766_7983.txt,neg,note consid portion follow text spoiler forewarn quick robin antishark repel adam west batman featur film casual kick patheticlook rubber shark attach leg never thought entri modern incarn batman featur film approach level campi mani instanc batman robin near point even exceed standard disaster bad film easili worst seri date fair epitom cinemat definit word excess loud garish obnoxi pointless gratuit action sequenc set piec clutter up screen elabor product design point overkil batman robin featur cape crusad georg clooney debut batman chris odonnel retur robin squar against anoth bevi chemicallyinduc villain nefari icecold mr freez arnold schwarzenegg arm weapon freez everyth sight slinki poison ivi uma thurman abil blow power love dust face men order fall helpless love dust realli necessari accomplish result whatev dispatch poison kiss ivi side giant steroid monster bane jeep swanson grunt hulk beast villain goal nobl one freez steal diamond power climat suit order keep bodi temperatur zero degre surviv order devis cure belov wife vendela die degen diseas frozen suspend anim ivi intent restor domin plant life earth albeit destroy human life meanwhil homefront life wayn manor thrown upheav ill butler alfr pennyworth michael gough arriv niec barbara alicia silverston akiva goldsman screenplay film ridicul laughabl bad astonish terribl dialogu lame joke aw bythenumb plot simpli coast along fail generat genuin excit make goldsman screenplay batman forev thought dread look posit inspir comparison still astonish cheesi plot devic id seen use joke episod gilligan island somehow make way multimillion dollar blockbust product joel schumach direct batman robin horrif terribl balanc flashi over substanc clear conceit toward neon film even moreso previous batman forev revamp batcav help sport gigant glow emblem dynam duo case suppos happen forget batcav headquart batman robin neon promin figur utterlypointless fight sequenc bane street gang over ivi chosen new abod anoth action sequenc fail serv use point chew up five minut screentim involv incred uninvolv latenight motorcycl race barbara gotham goon mr schumach focus batman robin appear make film visual strike possibl detriment stori drastic shift tone film between allout camp heartfelt drama latter complet unconvinc ineffect perhap promis sign group burst out laugh within twenti second film open even befor singl line dialogu utter batman robin suppos campi think hard imagin filmmak intend mani part film taken serious one favourit bane help grunt bomb each time laid down explos devic gotham observatori suppos over campi turn out somehow doubt subplot involv afr deliv solemn such grave impress made film isnt attempt utter farc arnold schwarzenegg topbil film villain mr freez bland uninterest perhap worst thing villain mr schwarzenegg attempt menac laughabl attempt convey patho laughabl frank everyth onscreen laughabl end film stifl chuckl time simpli appear onscreen bulk perform consist utter nearunintelligbl pun onelin featur possibl permut cool invent way georg clooney given veri littl batman robin overshadow villain consequ look uncomfort film batman hard impos figur chris odonnel unimpress onenot perform alicia silverston lackadas fail make impress film one save grace undoubt uma thurman entertain perform sexi villai poison ivi work batman robin certain overthetop control fashion work splendid within tone film ms thurman comic time impecc remind take skill perform make campi work success im alreadi start posit reassess jim carrey perform batman forev amus poison ivi entertain charact film shes offscreen film great suffer figur one die kiss death uma thurman isnt halfbad way go batman robin hard ride pulsepound excit admit bore watch although glanc watch repeat through screen attent kept through anticip utter anoth terribl pun onelin await anoth scene fall flat long time ive laugh much movi cours oper word,neg
cv058_8469.txt,neg,cours knew go whenev tvstar make movi alway romant comedi entertain tonight someth attract charact realli origin origin give runthrough pictur perfect charact kate jennif aniston tvs friend smart beauti profession woman two thing cant new jobtitl love cowork kevin bacon boss give job marri mortgag leas german sportscar kevin bacon pnli sleep marri involv girl invent fianc everyon meet tell poor schmoe met wed pay pretend love compani dinner pick fight end thus break engag still keep job guy end up look jerk poor defenceless femal cours goe along gee wonder togeth end ive seen more origin stuff wb better stuff pictur perfect make mistak wayyyyy long minut expect aniston charact come cold spoil bitch,neg
cv377_8440.txt,neg,tell youv seen befor crisi onboard commerci airlin caus stewardess fli land plane herself airport anyon ray liotta psychot serial killer transport new york california christma eve amaz seem busi day travel one flown rout six passeng flight anyway take liotta escap kill polic pilot stewardess lauren holli lock herself cockpit fli plane stori beyond routin script embarrass one point jumbo jet fli complet upsid down charact worthless perform annoy surpris cowrit steven de souza actual wrote first two die hard movi turbul take place christma time film releas few day holiday brilliant market one care anyth christma decemb th studio knew bomb purpos dump out fewest number peopl see,neg
cv112_12178.txt,neg,sequel fugit marshal averag thriller use associ fugit make few extra buck tommi lee jone return role chief deputi samuel gerard grizzli cop harrison ford fugit time hes fugit mark sheridan snipe polic think kill two fbi agent cours hes set up polic plane escort gerard ride crash make run gerard hot tail follow hour action brought director execut decis anoth film curious involv plane compar movi fugit prequel far superior even marshal pretti lousi movi origin reason intellig fugit root audienc feel strang distanc snipe fugit main know littl until way film overlong run time fugit gave littl time develop harrison ford charact marshal straight pull trump card place crash immedi honest couldnt care less snipe charact captur snipe perform averag charact surpris littl screen time consid fugit reason ill explain later tommi lee jone fine although role hard challeng sens deja vu overwhelm know same role fugit seem attempt develop charact last film few nudg nudg refer first film apart noth nobodi even mention harrison ford movi downey jnr ok fbi agent john royc whos rope chase sexi french actress iren jacob wander out movi snipe wife nobodi look good time perform autopilot support cast come perform marshal fall flat face doesnt fare better plotwis film start gerard tri captur snipe veer terrorist territori abov film normal averag terrorist thriller seen million time befor use fugit reput make sound more profession film wasnt sequel fugit probabl go straight video even made averag film plot chang cours snipe forgotten apart hard featur movi stuart baird director right particular scene stand out director usual action movi style even plane crash sore lack tension special effect nice especi plane crash good veri loud soundtrack veteran compos jerri goldsmith end marshal suffer overwhelm lack excit sure loud dumb end marshal aint fun bore perform lacklust plot script make good action movi overal rate review david wilcock web space provid geociti,neg
cv921_13988.txt,neg,note consid portion follow text spoiler forewarn end day those reflect upon debacl aveng well take note warn cloud loom horizon project well befor warner bros made contenti decis abandon preview press screen scrap plan gala premier highlyanticip film rendit cult televis show origin slot earli june open gone headtohead against rival studio heavi hitter eventu demot less potent midaugust open obvious earli indic studio lack confid pictur good reason joyless exercis film held togeth bare coher plot lack semblanc excit thrill wit remark banal brutal uninvolv aveng catastroph mess immedi invit comparison last year case studi style over substanc joel schumach muchloath batman robin inde both film even featur appal ridicul sequenc find central charact dress up fuzzi overs costum uma thurman take salaci role catsuitclad karatechop emma peel immort diana rigg bright spot aforement schumach disast imbu poison ivi dose sassi sli wit gave audienc someth smile amidst cinemat carnag unfortun same cant here cohort ralph fienn new john steed take over patrick macne demonstr appreci chemistri whatsoev fatal crippl pictur volley fizzl reparte back forth trade doubleentendr enthusiasm two actor pain awar theyr board sink ship rate usuallysplendid actor mr fienn never make transit arthous apollo mainstream lead man tepid turn here make much inroad commend seedi perform regrettablyneglect kathyrn bigelow film strang day duo look part admit aveng more heavili depend upon style theyr fun watch found myself grow increas distant annoy lack spark between two cheekili iron charact navig through pictur caperesqu plot check wristwatch shift restless seat began allevi boredom consid play out filmmak chose go instead erstwhil emma mrs peel kate beckinsal although notion now intrigu gwyneth paltrow origin run part verit handl spoton english accent noth itd high entertain incongru sight vagu twiggish young actress kick butt stori such involv everbemus tandem steed peel combat malevol sir august de wynter sean conneri eccentr aristocrat threaten safeti nation climatecontrol contrapt sip lot tea overlook goofi clone nonsens quirki hijinx involv protagonist superior sound far better play render indecipher blatant postproduct tinker clear evid pictur cut shred aveng never grip drama hero accord never take villain sir august veri serious given lack cohes plot lack menac convey buffoonish maniac decid uncompel mr conneri whos onscreen bare long enough regist impress approach role man fulfil contractu oblig simultan chew sceneri unabl hide disinterest look good genuin handsom product fine costum design anthoni powel crispli shot roger pratt particular gleam product design stuart craig command attent adept draw element both old new order depict great britain hand strike visual moment film includ attack swarm giant robot bee nice shot steed peel find way walk water film unremit dull even instanc fail stir interest rais puls rate time film climax arriv interest sight steed sir august slug out amidst crash wave thunder rain quickest escap rout theatr coincident entic bit visual bravura shot assembl movi remark trailer savvi piec work iron infinit more appeal featur film itself first promo made round earli spring probabl favourit studio trailer far year everyth aveng sauci clever engag entertain crush disappoint film one worst outing year drearili aw savour gleefulli bad polish overlook defici upcom pictur even more lifeless aveng sure hope,neg
cv856_28882.txt,neg,burnt money perfect festiv film show onc twice one thank hear again film seattl intern film festiv emerg master seri easili one year worst bill gay bonni clyde gritti film director marcelo pi eyro highlight welldesign titl sequenc two gay lover involv bank robberi make gang leader whose plan screw up angri caus gang leader send boy out gay guy one actual gay hide out prostitut apart two men fight polic gang member veri long showdown movi conclus caught risk lose money love ad emot bonus one gay men die someth everyth happen quick confus complet lost clariti isnt exact movi strive virtu littl hard pick up much realli happen though main event long twohour film explicit homosexu heterosexu sex graphic drug use extrem violenc strong languag lot explicit materi never bad thing reason purpos anyth film sex violenc scene come silli heavi drug use come ridicul depress appear pi eyro cowrot marcelo figuera novel ricardo piglia purpos add more blood lovemak amus make actor sweati dirti possibl make snort cocain give gun condom go burnt money pointless perform bad tri thrill shock caus boredom god forbid distributor anoth disappoint film year socal emerg master seri pass,neg
cv791_17995.txt,neg,first film becom success seri horror film time fair warn those inclin watch movi first appear everyon favorit goaliemaskwear homicid maniac jason guy singl hand control overpopul problem around crystal lake area doesnt start quest find interest household item kill someon until sequel small role film audienc depend anoth blood thirsti maniac rack up bodi count plot friday th movi goe someth craze killer murder mani unsuspect teenag hesheit possibl space minut movi reason afor mention unsuspect teenag come contact bloodthirsti killer usual littl import stori those out actual care such trivial matter movi such plot here basic bunch unsuspect teen summer job long close summer camp day away arriv kid spend time fix place up make sure readi kid sad start butcher one one bloodthirsti killer point usual someth qualiti act direct mayb someth high qualiti product im go feel free assum wouldnt posit movi look made hundr buck includ actor salari use recent horror film scream bit surpris save grace friday th realli first kind killer take real pride work use mani method murder none singl murder weapon stuff life unimagin leatherfac chainsaw massacr creativ stifl imagin halloween michael myer use brute forc realli big kitchen knife nope friday th movi alway count killer take great pride work one fun fact movi cast includ veri young kevin bacon although movi wonder work again main reason see friday th watch seri begin stick later film jason everyon favorit hockey fan friday th sort movi fun sit down coupl scare dont sit down expect whole lot,neg
cv747_18189.txt,neg,mani european intellectu especi those left polit hemispher becam obsess rise fascism wasnt hard expect social turmoil econom declin seem breed ground mani danger ideolog such time polit involv associ nobl passion mani filmmak tri warn present generat danger lurk ahead give look prewar europ circumst led phenomena fascist itali nazi germani cours author jump bandwagon less nobl reason moral deprav fascism explain audienc explicit show sexual deprav those era natur made those film veri popular teen audienc one such filmmak italian director tinto brass later made career shoot expens stylish soft porn salon kitti film veri lose base novel peter nordern book deal bizarr true stori took place first year ww walter schellenberg one head nazi intellig servic set up elit exclus brothel berlin clientel compris top nazi offici foreign diplomat none custom knew girl nazi agent room happen bug bizarr thing fact even kitti nomin madam brothel didnt know real purpos enterpris screenplay tinto brass cours simplifi stori chang few name schellenberg now wallenberg helmut berger ambiti nazi offici use brothel order blackmail way top kitti kellerman ingrid thulin apart madam second job cabaret singer caught net deprav sweet innoc girl margerith theresa ann savoy thrown brothel fall love custom han reiter bekim fehmiu disench pilot luftwaff margerith discov lover execut defeatist speech made brothel find out place bug inform madam real situat both women decid confront wallenberg those tend bash benigni exploit holocaust topic comedi probabl go banana watch film use darkest page european histori cheap sexploit although salon kitti doesnt happen anyth more more stylish expens soft porn although veri success suppos erot scene quit unapp tri more multidimension charact even someth resembl dramat conflict time between powerhungri scrupl wallenberg hedonist womanhood symbolis kitti unfortun brass seem overus cinemat refer probabl think repeat success interact berger thulin luchino visconti damn notic irrit ingrid thulin unsuccess attempt imit lisa minelli music number cabaret salon kitti failur although veri interest moment,neg
cv308_5079.txt,neg,eddi murphi lot ride harlem night movi writer director execut produc star murphi shoulder blame harlem night fail same time hell receiv credit succeed sacrific hardearn cash support murphi riski gambl well depend trust more eddi murphi here murphi think think audienc expect good time gonna sexi gonna funni gonna drama gonna think best movi ive done paramount radio network here think harlem night charmless unorigin disappoint without question worst film actor career havent seen best defens guess whos blame movi problem murphi direct harlem night fair good look film project probabl doom even befor camera roll murphi aw script culprit count mistak make first attempt screenwrit murphi shatter record profan motion pictur yes even outdo work raw practic line dialogu harlem night contain one four letter word minut irrit murphi wast talent fine cast richard pryor redd foxx michael lerner della rees face imposs task carv out credibl charact script riddl stereotyp each shine occasion basic good perform stuck bad vehicl movi demean women depict sole sexual object pawn power struggl between men murphi admit interview weari women privat life realli here murphi put bitter feel movi screen countri anoth matter altogeth forc swallow pretti gruesom stuff instanc murphi punch della rees stomach shoot jasmin guy head meanspirit movi folk love newcom lela rochon easi role common whore doesnt scene murphi thank god run over bulldoz murphi written himself perhap blandest role date loveabl eddi murphi charisma emerg onc twice dure film murphi give charact spiffi wardrob spiffi person sometim seem murphi made harlem night wear fanci suit look debonair plot shameless ripoff sting go make anoth sting movi youv someth origin murphi tale war nightclub owner harlem circa fail add anyth new formula laugh murphi make fun stutter know comedi dig deep resort ridicul handicap murphi idea drama scene charact apolog first time life shoot rees littl toe needless murphi show littl promis imagin screenwrit fair few ray sunshin manag break through gloomi cloud surround movi danni aiello fun watch dirti cop take aiello stand out larg ensembl cast obvious relish opportun play such nasti charact racist detect mob tie aiello zesti perform give harlem night much need spice anoth bright spot arsenio hall hilari showstop cameo crybabi gangster hall virtual steal spotlight murphi fact hall ten minut screen funniest ten minut movi unfortun charact complet irrelev plot murphi given hall much bigger role cours ive alreadi mention didnt care murphi charact admit love neckti simpli spectacularalmost worth price admiss,neg
cv430_18662.txt,neg,happi bastard quick movi review concept enjoy stupid comedi best realiz keep stupid realli shift gear even onc audienc thrown miser out control sad case kingpin film direct farrelli brother duo brought someth mari dumb dumber duo direct didnt write script assum part problem stori seem good enough pro bowler name roy munson woodi harrelson sit top world popular gone through roof hes career ground run ed mccracken bill murray rival bowler hard real consider well anyth two form illtim relationship involv riski bet befor roy see come ed abandon hes lose hand bowl ball machin forward seventeen year later roy becom quit loser complet mechan hand tornup car cours occasion knock up uglyass landlord avoid pay rent find glimmer hope upon visit local bowl alley run amish kid name ishmael randi quaid quit bowl arm kid help figur known again particular biggest bowl tournament rapid approach reno nevada cours amish kid need coax particular consid well hes amish lead best comic scene film such roy process remov horsesho milk cow final duo road along way pick up addit helper beauti hustler play gorgeous vanessa angel main problem kingpin wasnt fact wasnt funni fact hilari scene such aforment abov roy explan children someth involv chees grater scene coupl realli serious scene throw entir momentum movi abus angel take hustler exboyfriend mean realli necessari couldnt handl bit wackier mean comedi throw ethic particular farrelli brother vehicl hair gel easili mistaken realli ruin bad act top notch especi angel murray realli funni scene worth note still go think dumb think dumb way through ok farrelli brother back track mari id still littl bit irk,neg
cv042_11927.txt,neg,pseudointellectu film pseudointellectu world art magazin high art wast drugaddl protagonist notabl part movi alli sheedi radha mitchel deliv nice perform two lead role lisa cholodenko script direct make care much charact live world heroin induc high float along until fall love each uninvit pictur full pretenti minor charact receptionist read dostoevski woman restroom line certifi genius recent award prestigi mcarthur grant yearold syd radha mitchel bland livein boyfriend promot assist editor artist photographi magazin frame although receptionist impress syd main gofer boss until meet famous photograph luci berlin alli sheedi photo frame luci demand syd promot editor assign luci fanci luci live current lover wash up german actress name greta play frequent indecipher seri mumbl patricia clarkson two friend wile away time snort shoot up dope usual heroin happen singl episod becom more commonplac sleep pictur syd live apart below join fun becom member zombi club luci seem pretti happi life drug appar fund mother luci quit work profession year ago thought pigeonhol mother money assum luci support habit procur live expens typic scene editor argu whether potenti photograph work transcendent mere classic one clue dogma spout becom obvious particular funni work cultur currenc import now artistspeak frame manag use convinc luci show pictur magazin big scene come luci put move syd idea romant line high luci world sex drug come handinhand movi except obligatori scene someon overdos show drug usag hip natur part art scene vacuous pictur throw standard downer end attempt manipul emot anoth movi work one reaction decid mute high art run rate explicit sex pervas drug use languag appropri those younger colleg age,neg
cv418_16562.txt,neg,payback brian helgeland inauspici direct debut coincident previous pen awardwin screenplay confidenti wild uneven thorough unpleas reveng thriller take one ideaa movi nonstop violenc death villainsand run bare manag crawl away mel gibson anoth disappoint pictur conspiraci theori lethal weapon anyon star reprehens villainhero porter man becom determin share stole robberi back partnerincrim gregg henri drugaddict wife deborah kara unger doublecross shoot leav dead porter dead howevernot long shota quick rehabilit along loyal prositut girlfriend rosi maria bello set out make everyon involv scam pay taglin payback readi root bad guy sure enough true pretti much signific charact appear crook way wouldnt problem offbeat detail pain thin stori interest wasnt therefor found myself especi labori time invest myself wide array charact absolut redeem qualiti whatsoev attempt made flesh role threedimension charact vacant sign anyon sort human protagonist bad guy play mel gibson doesnt mean root didnt quit contrari person movi deserv die gori death although anyway spice up dull proceed none respect actor payback actual human play one perform manag stand out luci alexi liu alli mcbeal play spici sm dominatrix brighten up scene definit flair comedi someth seen more humor fell resound splat meanwhil gibson perfect fine here sleepwalk through role bit challeng unger made impress game surpris wast difficult see took such part disappear ten minut two purpros high heroin play key part earli flashback final kris kristofferson appear throwaway role dure climax unnecessari plot develop stick out sore thumb tell didnt appear origin cut film cast extens reshoot took place month later action movi star take lick keep tick cours minut run time payback porter shot three time back hit van beaten up feet smash sledgehamm guess surviv whole ordeal happygolucki penultim sequenc still walk even though look recent substitut punch bag payback way entertain film even though sure maker hope graphic carnag goe take away violenc basic left blank screen perhap director helgeland smart consid ad few worthwhil element fresh storylin charact even remot stand around few hour,neg
cv685_5710.txt,neg,steve martin shine sgt bilko fail impress base popular sitcom sgt bilko follow string oldsitcomstomovi convers fever rememb bradi bunch movi bever hillbilli releas sometim back bradi bunch moder hit hillbilli flop realli know whether hollywood mind run out good idea plain lazi tvconversionmovi hit screen wildfir sad mix success such movi target viewer usual follow such seri over larger follow more sitcom made movi sgt bilko frank seen origin tv version even charm wild antic funnymen steve martin dan akroyd fail entertain sgt ernest bilko man behind motor pool place vehicl storag repair fort baxter though total unskil field work suppos charg superhuman abil zeal sniff out moneymak opportun run gambl den militari garag pool though materialist mind bilko method thought enrich live men fort baxter provid form real recreat within camp peopl love colonel hall run entir fort thank inborn blissfullyconfus state bilko manag hide oper though near live person fort know bilko state ascent sudden underfir pentagon send major thorn tough cooki armi regul check progress million hovertank project new weapon under develop within fort ground add problem thorn determin bring bilko down retalli major sabo done bilko dure younger armi day director jonathan lynn direct cousin vinni marisa tomei won oscar bestsupport actress manag pull sgt bilko through suitabl pace except moment laughter realli enough laughterpackedmo sgt bilko fulli entertain averag moviego still steve martin sgt bilko play finess fullforc renown comedian without sgt bilko fell flat face sgt bilko moder well box offic earli year doubt earn much elsewher around world current trend mix success such tvconvers bless disguis realli forc hollywood rethink initi intent turn anoth tvidea movi veri approach those idea more creativ unless fan tvseri love watch steve martin action skip one decid movi catch local theatr im sure better one around,neg
cv044_18429.txt,neg,im current accept futur name drew barrymor charact wed singer julia gulia never kiss shes josi grossi futur db charact name includ janet granit janey graini nc project work jojo aw forget ill stick day job teen movi right except main charact arent teen drew barrymor copi editor chicago sun time big break report veri clear onset lack tough pushi extraverted mark best report stori shes cover realli stori stori make return high school student explain realli go ironi drew charact such dweeb first time around terrifi go back wrong thing wear wrong cloth project know answer class popular kid popular kid movi reject befriend nerdi aldi joan arc leele sobieskiwatch turn out more beauti those suppos more beauti work drew geeki oldself start film headlin driven nadir role play sluttish charact surpris see bad hair big glass brace veri funni doesnt work drew geeki newself come nobodi dress bad couldnt go gap take suggest dress princess leia better comedi suppos progress drew younger brother play zest david arquett reenlist jumpstart basebal career now world somebodi nerdi funni way popular kid school day dialogu film well embarrass cowork molli shannon john reilli gari marshal termin hyperdr teenag peer except sobieski inept stupid littl bite couldnt filmmak watch heather first last proud caught signific gaff film see film youd know im talk drew walk bar hand stamp over night associ rastafarian delici um cake goe wild sleep late wake rush school without shower without notic head lie stamp hand night transfer part stamp imag forehead spell loser funni eh except hand transfer imag backword,neg
cv074_7188.txt,neg,better wors appear basic instinct movi marketplac gave greenlight whole slew overh oversex underwritten thriller appar joe eszterha writer doesnt chang thing bodi evid wasnt written puzzl eszterhasish presenc over word realli dirti realli realli stupid madonna first warn sign star bodi evid woman pile money appar job live houseboat parad around seminak presum edif shrimp shes accus murder older man lover alreadi two classic exampl hollywood sexism effect first woman movi sexual unless shes under thirti look usual exist sake stud filthi rich older men wors movi confirm abov wallow well madonna charact accus forc sex old goat knew darn well heart condit yes obligatori crack cop die happi movi leav scummi stone unturn anyway willem dafo veri good complet wast star lawyer doom run afoul madonna sexual know charact set up token wife kid obvious hes gonna cheat fess everyth up kick out hous welcom back anyway dont skip end warm up dafo madonna lot sex movi erot openheart surgeri involv such goodi hot candlewax alway kink choic screenwrit dont know first thing realli kinki sex smash light bulb dont ask anoth thing peopl start realiz explicit sex movi unless critic import stori insan dull wors bodi evid dull everywher sex scene stuff courtroom recycl ninthhand bad courtroom drama scene thriller busi itself ridicul involv nasal spray bottl drug juergen prochnow sur doctor end anoth homag eszterha mayb one those end see exact frame one five six various end mess splice director uli edel more disappoint direct elegiac power last exit brooklyn christian everyon eat guess isnt meal ticket leftov,neg
